date,graminees_conc,bouleau_conc,aulne_conc,ambroisie_conc,armoise_conc,olivier_conc,autres_conc,source,annee
2022-05-02,15.085507246376812,12.34257575757576,0.3128,0.0138297872340425,0.0,0.3382352941176471,3.7114583333333337,RNSA,2022
2022-05-03,17.486521739130435,17.34676470588235,0.2804255319148936,0.0,0.0217777777777777,0.698076923076923,3.569929824561404,RNSA,2022
2022-05-04,14.88929577464789,6.803188405797101,0.16125,0.0433333333333333,0.0215555555555555,0.8132,3.224626334519573,RNSA,2022
2022-05-05,12.580285714285717,3.4821538461538464,0.1224489795918367,0.0,0.0,0.5710204081632653,2.3368634686346863,RNSA,2022
2022-05-06,20.00171428571429,6.095230769230769,0.1558333333333333,0.0141304347826086,0.0,0.7748076923076923,2.7054092526690394,RNSA,2022
2022-05-07,30.638428571428573,7.853692307692308,0.1381632653061224,0.0,0.0,0.9429411764705884,2.4679136690647483,RNSA,2022
2022-05-08,33.498000000000005,10.389846153846154,0.161875,0.0,0.0,0.94078431372549,2.7879347826086955,RNSA,2022
2022-05-09,27.765714285714285,8.510735294117648,0.1412,0.0333333333333333,0.0,0.8211764705882354,2.558612099644128,RNSA,2022
2022-05-10,43.217014925373135,8.198461538461538,0.1156249999999999,0.0333333333333333,0.031590909090909,2.1806122448979592,4.361148148148148,RNSA,2022
2022-05-11,62.19746268656717,17.243636363636362,0.3252173913043478,0.0154761904761904,0.0,2.4318367346938774,6.061641791044776,RNSA,2022
2022-05-12,48.02776119402985,9.447076923076924,0.24125,0.0154761904761904,0.0255813953488372,3.1326785714285714,4.029766536964981,RNSA,2022
2022-05-13,46.27909090909091,5.72655737704918,0.1010869565217391,0.0,0.0,3.7738181818181817,3.0176,RNSA,2022
2022-05-14,75.54953846153846,3.7525,0.2533333333333333,0.0158536585365853,0.0,4.315740740740741,3.0693360995850623,RNSA,2022
2022-05-15,87.3771875,6.412000000000001,0.2347727272727272,0.0158536585365853,0.0158536585365853,9.1104,5.325183673469388,RNSA,2022
2022-05-16,69.53579710144928,4.79625,0.1817021276595744,0.0,0.0288888888888888,10.903333333333334,3.012481203007519,RNSA,2022
2022-05-17,114.01636363636364,3.223859649122806,0.2608163265306122,0.03,0.0,14.655873015873016,3.7081451612903225,RNSA,2022
2022-05-18,172.87181818181818,3.603559322033898,0.6082352941176471,0.0,0.0,15.319375,3.3982213438735176,RNSA,2022
2022-05-19,165.02215384615386,4.447500000000001,1.2998000000000005,0.0,0.0,28.35734375,4.599265306122449,RNSA,2022
2022-05-20,179.2956923076923,4.362105263157895,1.2812765957446808,0.0154761904761904,0.0673809523809523,33.217903225806445,5.352642276422764,RNSA,2022
2022-05-21,177.9896875,1.8064814814814811,0.2324444444444444,0.0,0.1363414634146341,30.75258064516129,3.388,RNSA,2022
2022-05-22,205.28225806451613,1.1926530612244897,0.1272727272727273,0.0,0.0,23.41982456140351,3.800510638297872,RNSA,2022
2022-05-23,82.62617647058823,1.1196296296296298,0.1516326530612244,0.0,0.0304347826086956,25.180312500000003,1.9369260700389104,RNSA,2022
2022-05-24,49.21676923076923,0.5941666666666666,0.1795555555555555,0.0,0.0,16.39033898305085,0.96036,RNSA,2022
2022-05-25,116.00575757575756,0.5594230769230769,0.1010204081632653,0.0147727272727272,0.0311111111111111,16.315862068965515,1.3326482213438735,RNSA,2022
2022-05-26,111.07484375,0.6124489795918368,0.2391836734693877,0.0151162790697674,0.0,25.259122807017544,1.1932083333333334,RNSA,2022
2022-05-27,124.83546875,0.5566666666666666,0.7453061224489796,0.0,0.0168181818181818,28.068035714285717,1.1665447154471549,RNSA,2022
2022-05-28,155.43553846153844,0.7460784313725491,0.4617647058823529,0.0,0.0260869565217391,17.286,1.9739271255060729,RNSA,2022
2022-05-29,126.25169230769232,0.7059183673469387,0.213921568627451,0.0322222222222222,0.0,8.214,1.4330204081632651,RNSA,2022
2022-05-30,84.87911764705882,0.4728,0.1413725490196078,0.0148936170212765,0.0426086956521739,7.428,0.8062645914396888,RNSA,2022
2022-05-31,111.63014925373136,0.4441666666666666,0.2228,0.0170454545454545,0.0,9.384166666666664,1.29848,RNSA,2022
2022-06-01,100.47772727272726,0.3671739130434783,0.1797872340425531,0.0155555555555555,0.0691111111111111,6.237540983606557,1.16756,RNSA,2022
2022-06-02,102.29954545454548,0.3938,0.0704166666666666,0.0,0.0297727272727272,8.38079365079365,1.4570161290322583,RNSA,2022
2022-06-03,82.42784615384616,0.3522448979591837,0.2008510638297872,0.0,0.0144444444444444,15.84875,1.35448,RNSA,2022
2022-06-04,52.2940625,0.3195555555555556,0.1529787234042553,0.0,0.0447727272727272,8.459508196721313,1.1927004219409283,RNSA,2022
2022-06-05,42.71876923076923,0.3668085106382979,0.1146666666666666,0.0174418604651162,0.015,6.9629032258064525,0.8982786885245901,RNSA,2022
2022-06-06,32.52065573770492,0.181590909090909,0.0490697674418604,0.0174418604651162,0.0147727272727272,1.9853703703703705,0.5590717299578059,RNSA,2022
2022-06-07,30.50939393939394,0.1451162790697674,0.0548837209302325,0.0,0.0,0.9119607843137254,0.8495744680851064,RNSA,2022
2022-06-08,33.236060606060605,0.1706818181818181,0.0778571428571428,0.01625,0.0,1.7215686274509805,1.152882096069869,RNSA,2022
2022-06-09,39.91194029850746,0.0853488372093023,0.1448888888888889,0.03225,0.0,1.899811320754717,1.1992207792207792,RNSA,2022
2022-06-10,52.31,0.16,0.2795555555555555,0.0,0.0119047619047619,1.5402083333333334,1.474956896551724,RNSA,2022
2022-06-11,60.70276923076923,0.1707317073170731,0.2312195121951219,0.0333333333333333,0.018,1.3201960784313724,1.5292307692307692,RNSA,2022
2022-06-12,67.535625,0.1407317073170731,0.285,0.051025641025641,0.0,1.677391304347826,1.931963470319635,RNSA,2022
2022-06-13,53.95388059701492,0.1086666666666666,0.1521739130434782,0.0490243902439024,0.0948837209302325,0.9403508771929824,1.390344827586207,RNSA,2022
2022-06-14,67.14727272727274,0.1242857142857142,0.0675,0.03275,0.232051282051282,1.461132075471698,1.0041891891891892,RNSA,2022
2022-06-15,68.04415384615385,0.1526666666666666,0.1584444444444444,0.0635897435897435,0.0125,1.504655172413793,1.255964125560538,RNSA,2022
2022-06-16,66.03078125,0.1322727272727273,0.0756097560975609,0.0,0.0197368421052631,1.381020408163265,1.1327188940092163,RNSA,2022
2022-06-17,63.2690625,0.1802380952380952,0.0625,0.0179487179487179,0.0342105263157894,0.9482222222222224,0.6908920187793427,RNSA,2022
2022-06-18,58.48,0.2310869565217391,0.1734146341463414,0.0455263157894736,0.0305,0.920377358490566,1.0947511312217195,RNSA,2022
2022-06-19,53.43603174603175,0.49,0.1666666666666666,0.1918421052631578,0.0987179487179487,1.56,1.416591928251121,RNSA,2022
2022-06-20,34.037846153846154,0.1632608695652173,0.1106382978723404,0.0,0.0309523809523809,1.3498275862068965,0.6836480686695279,RNSA,2022
2022-06-21,31.29516129032258,0.1078571428571428,0.0923255813953488,0.0,0.0317073170731707,1.196122448979592,0.441689497716895,RNSA,2022
2022-06-22,19.13290322580645,0.0325,0.054390243902439,0.027,0.01625,0.873469387755102,0.5243835616438356,RNSA,2022
2022-06-23,15.63032786885246,0.0773170731707317,0.0348837209302325,0.07025,0.0402439024390243,0.3732653061224489,0.6193518518518518,RNSA,2022
2022-06-24,8.498095238095239,0.0719047619047619,0.01625,0.0595,0.0817073170731707,0.5159090909090909,0.9450462962962964,RNSA,2022
2022-06-25,8.776166666666667,0.0719047619047619,0.0341463414634146,0.1546341463414634,0.0158536585365853,0.4434782608695652,0.6342465753424658,RNSA,2022
2022-06-26,9.75457627118644,0.0,0.03475,0.04325,0.0158536585365853,0.9885416666666668,0.6256164383561643,RNSA,2022
2022-06-27,15.530909090909091,0.0585714285714285,0.0434782608695652,0.1013043478260869,0.0441304347826087,0.9360377358490566,1.16496,RNSA,2022
2022-06-28,25.240857142857145,0.1060416666666666,0.0685416666666666,0.0995744680851063,0.0840425531914893,1.2513207547169811,1.3673540856031128,RNSA,2022
2022-06-29,22.35671428571429,0.0614583333333333,0.057,0.0714893617021276,0.0431914893617021,0.2730357142857143,1.3455905511811022,RNSA,2022
2022-06-30,10.187536231884058,0.0412765957446808,0.0276595744680851,0.0302127659574468,0.0,0.3290384615384615,1.0923529411764703,RNSA,2022
2022-07-01,11.076231884057972,0.0104166666666666,0.0329166666666666,0.0378723404255319,0.0274468085106383,0.3978431372549019,0.6641501976284585,RNSA,2022
2022-07-02,22.029558823529413,0.1226086956521739,0.0702127659574468,0.0293478260869565,0.0244680851063829,0.4413207547169811,1.66,RNSA,2022
2022-07-03,24.321363636363635,0.0726086956521739,0.0382978723404255,0.0469565217391304,0.1204347826086956,0.2592156862745098,1.2999595141700404,RNSA,2022
2022-07-04,17.695714285714285,0.0276595744680851,0.0427083333333333,0.0138297872340425,0.0,0.461,0.7727131782945736,RNSA,2022
2022-07-05,23.77130434782609,0.0,0.0384444444444444,0.0712765957446808,0.067391304347826,0.3326530612244897,0.8668016194331983,RNSA,2022
2022-07-06,28.35217391304348,0.0434782608695652,0.025531914893617,0.0425531914893617,0.0966666666666666,0.2220408163265305,0.82,RNSA,2022
2022-07-07,25.312753623188406,0.0585106382978723,0.0108695652173913,0.1304347826086956,0.0340425531914893,0.3644897959183673,0.6753629032258065,RNSA,2022
2022-07-08,22.291304347826085,0.0666666666666666,0.0,0.0244444444444444,0.0358695652173913,0.236734693877551,0.5791129032258064,RNSA,2022
2022-07-09,33.5527536231884,0.0144444444444444,0.0576595744680851,0.0426086956521739,0.1702173913043478,0.2608163265306122,0.5975510204081633,RNSA,2022
2022-07-10,25.22217391304348,0.0144444444444444,0.0288888888888888,0.0980434782608695,0.1210869565217391,0.1816326530612245,0.5203333333333333,RNSA,2022
2022-07-11,20.37695652173913,0.0,0.0275510204081632,0.1015686274509804,0.1339215686274509,0.3956862745098039,0.4450197628458498,RNSA,2022
2022-07-12,19.098484848484848,0.0531914893617021,0.0445652173913043,0.1706666666666666,0.1597826086956522,0.3389999999999999,0.3943096234309623,RNSA,2022
2022-07-13,17.964029850746268,0.0288888888888888,0.0725531914893616,0.0936170212765957,0.2080851063829787,0.3853191489361702,0.3239662447257384,RNSA,2022
2022-07-14,19.938,0.0736363636363636,0.0924444444444444,0.1612244897959183,0.366,0.3336734693877551,0.4130735930735931,RNSA,2022
2022-07-15,24.00484375,0.0844444444444444,0.06,0.1826666666666666,0.2324444444444444,0.5700000000000001,0.6622026431718061,RNSA,2022
2022-07-16,21.7958064516129,0.025,0.0261363636363636,0.2106818181818181,0.2706818181818182,0.2977777777777777,0.3450218340611354,RNSA,2022
2022-07-17,21.7028125,0.0402325581395348,0.0555555555555555,0.2895348837209302,0.2982608695652174,0.2944897959183673,0.3745291479820627,RNSA,2022
2022-07-18,14.410151515151512,0.0282608695652173,0.0893617021276595,0.1454166666666666,0.3206122448979592,0.3687500000000001,0.3184873949579831,RNSA,2022
2022-07-19,15.64171875,0.0151162790697674,0.0306818181818181,0.2997916666666667,0.4254166666666667,0.3144444444444444,0.4078318584070796,RNSA,2022
2022-07-20,10.232380952380952,0.0111111111111111,0.0404545454545454,0.4559574468085106,0.723125,0.3393617021276595,0.2663755458515284,RNSA,2022
2022-07-21,6.30203125,0.0434782608695652,0.0444444444444444,0.185,0.3821153846153846,0.3349999999999999,0.1631034482758621,RNSA,2022
2022-07-22,5.980769230769231,0.0,0.0155555555555555,0.2605882352941176,0.6991836734693877,0.1921739130434782,0.1638983050847457,RNSA,2022
2022-07-23,4.441746031746032,0.0245454545454545,0.05,0.2297916666666666,0.8179591836734693,0.1351111111111111,0.2094805194805195,RNSA,2022
2022-07-24,4.8264516129032256,0.0,0.0111111111111111,0.392156862745098,1.270625,0.1315217391304348,0.2658078602620087,RNSA,2022
2022-07-25,6.559444444444445,0.027,0.0615384615384615,0.683448275862069,1.2825,0.236078431372549,0.3238345864661654,RNSA,2022
2022-07-26,5.588450704225352,0.0,0.0287234042553191,0.4825925925925926,1.058448275862069,0.1424489795918367,0.3476734693877551,RNSA,2022
2022-07-27,5.04,0.028125,0.0552083333333333,0.619811320754717,1.5456451612903226,0.1192,0.3104048582995951,RNSA,2022
2022-07-28,5.542,0.0270833333333333,0.0135416666666666,0.5465454545454546,1.9745901639344263,0.0653061224489796,0.19448,RNSA,2022
2022-07-29,5.255735294117647,0.0,0.05625,0.533888888888889,2.7038983050847456,0.118125,0.2252226720647773,RNSA,2022
2022-07-30,4.952428571428571,0.028125,0.0653061224489796,0.5866666666666667,2.739032258064516,0.1983673469387755,0.2184426229508196,RNSA,2022
2022-07-31,3.673571428571428,0.0,0.0154347826086956,0.4701923076923077,2.677833333333333,0.1140425531914893,0.2266528925619834,RNSA,2022
2022-08-01,3.395,0.0132653061224489,0.0132653061224489,1.092,1.3168852459016394,0.0776,0.1842687747035573,RNSA,2022
2022-08-02,4.336986301369864,0.0138297872340425,0.0,1.2690163934426228,1.9028571428571428,0.0808333333333333,0.1660323886639676,RNSA,2022
2022-08-03,4.604324324324325,0.0382978723404255,0.0425531914893617,2.215263157894737,2.333787878787879,0.166938775510204,0.1826778242677824,RNSA,2022
2022-08-04,4.6172,0.0404166666666666,0.024,2.835573770491804,3.0382089552238805,0.096078431372549,0.21692,RNSA,2022
2022-08-05,5.754666666666667,0.0135416666666666,0.0138297872340425,2.6591935483870968,2.666,0.144,0.2915662650602409,RNSA,2022
2022-08-06,6.064864864864865,0.0,0.0152173913043478,2.267333333333333,3.032647058823529,0.1659574468085106,0.2578242677824268,RNSA,2022
2022-08-07,5.486164383561644,0.0144444444444444,0.0433333333333333,2.411076923076923,3.241739130434783,0.1078260869565217,0.1667948717948718,RNSA,2022
2022-08-08,4.763717948717948,0.0259615384615384,0.0,1.7429850746268656,3.130810810810811,0.1332075471698113,0.1197026022304832,RNSA,2022
2022-08-09,4.970135135135135,0.036,0.089,2.5370769230769232,3.3947142857142856,0.0999999999999999,0.134,RNSA,2022
2022-08-10,5.002465753424658,0.0302127659574468,0.0539583333333333,3.545,4.144776119402985,0.04375,0.1231967213114754,RNSA,2022
2022-08-11,4.893611111111111,0.0446666666666666,0.0916666666666666,3.3816666666666664,3.9396969696969695,0.1583333333333333,0.1464935064935065,RNSA,2022
2022-08-12,4.131267605633803,0.0351063829787234,0.0723404255319148,4.3225,3.518181818181818,0.0304347826086956,0.0825641025641025,RNSA,2022
2022-08-13,3.671060606060606,0.0154761904761904,0.0966666666666666,5.39,2.946610169491525,0.1068181818181818,0.0825,RNSA,2022
2022-08-14,2.427619047619048,0.041860465116279,0.0325581395348837,2.5305769230769237,2.0334,0.0488372093023255,0.0981447963800905,RNSA,2022
2022-08-15,1.2675925925925926,0.0,0.0154761904761904,2.6072340425531912,1.0729411764705885,0.1431818181818182,0.0676056338028169,RNSA,2022
2022-08-16,1.3611940298507463,0.0224489795918367,0.0606122448979591,2.298275862068966,0.9442857142857144,0.0382,0.0718032786885245,RNSA,2022
2022-08-17,1.2904918032786885,0.0104166666666666,0.0375,6.757142857142857,0.8701785714285715,0.04375,0.1465,RNSA,2022
2022-08-18,1.3553125,0.0141304347826086,0.0244680851063829,5.269454545454545,0.8433333333333334,0.1063829787234042,0.091228813559322,RNSA,2022
2022-08-19,0.836031746031746,0.0276595744680851,0.0,5.2167796610169495,0.6560377358490567,0.0151063829787234,0.1604602510460251,RNSA,2022
2022-08-20,1.162923076923077,0.0145833333333333,0.0,6.102678571428571,0.3521818181818182,0.0302127659574468,0.1486610878661088,RNSA,2022
2022-08-21,1.269491525423729,0.0,0.0138297872340425,8.578833333333334,0.5239622641509434,0.04375,0.1657438016528925,RNSA,2022
2022-08-22,1.34578125,0.0,0.026,7.409076923076923,0.4461111111111111,0.0137254901960784,0.1030078125,RNSA,2022
2022-08-23,1.2198360655737703,0.0,0.0565217391304347,9.577580645161287,0.2411320754716981,0.0446808510638297,0.1008474576271186,RNSA,2022
2022-08-24,1.65796875,0.0306818181818181,0.0604651162790697,13.062666666666669,0.3029787234042553,0.0,0.1366814159292035,RNSA,2022
2022-08-25,2.058196721311476,0.0147727272727272,0.0443181818181818,26.44890625,0.433,0.0155555555555555,0.1947321428571428,RNSA,2022
2022-08-26,2.03328125,0.0144444444444444,0.0351063829787234,23.09258064516129,0.4389583333333333,0.0,0.0986147186147186,RNSA,2022
2022-08-27,1.870967741935484,0.0249999999999999,0.0293478260869565,19.5971875,0.2539583333333333,0.0152173913043478,0.1293886462882096,RNSA,2022
2022-08-28,1.823225806451613,0.0,0.0,20.3,0.3147916666666666,0.0456521739130434,0.0822270742358078,RNSA,2022
2022-08-29,2.3714285714285714,0.0,0.0254716981132075,23.46014925373134,0.2226315789473684,0.0315094339622641,0.1106390977443609,RNSA,2022
2022-08-30,2.1281944444444445,0.0,0.0125,22.121884057971016,0.2244642857142857,0.0,0.0978947368421052,RNSA,2022
2022-08-31,2.141449275362319,0.0096153846153846,0.0096153846153846,19.76641791044776,0.0863636363636363,0.0358490566037735,0.0601526717557251,RNSA,2022
2022-09-01,1.8683098591549296,0.0,0.0221153846153846,23.529701492537317,0.2126785714285714,0.0127450980392156,0.0601550387596899,RNSA,2022
2022-09-02,2.000454545454545,0.0,0.0254901960784313,20.23597014925373,0.2125,0.0134615384615384,0.0806949806949806,RNSA,2022
2022-09-03,1.751875,0.0127450980392156,0.0,18.17348484848485,0.110188679245283,0.0394230769230769,0.0641923076923077,RNSA,2022
2022-09-04,1.8924285714285716,0.0,0.0,31.34015151515151,0.3492592592592592,0.0538461538461538,0.0492996108949416,RNSA,2022
2022-09-05,2.1921126760563383,0.0122641509433962,0.0381818181818181,25.064393939393938,0.4850847457627119,0.0329629629629629,0.0661397058823529,RNSA,2022
2022-09-06,2.3584848484848484,0.0132653061224489,0.0615686274509803,31.17109375,0.2835294117647059,0.0139999999999999,0.0427309236947791,RNSA,2022
2022-09-07,1.6408695652173912,0.0,0.0229787234042553,18.38222222222222,0.3109090909090909,0.0229166666666666,0.1267364016736401,RNSA,2022
2022-09-08,1.978636363636364,0.0,0.0138297872340425,10.45078125,0.2714,0.0,0.0561181434599156,RNSA,2022
2022-09-09,1.541044776119403,0.0489130434782608,0.0286666666666666,12.2495,0.0904081632653061,0.0152173913043478,0.0782608695652174,RNSA,2022
2022-09-10,1.7572307692307692,0.0,0.0460869565217391,12.372833333333334,0.1319565217391304,0.0152173913043478,0.0680952380952381,RNSA,2022
2022-09-11,1.8772307692307693,0.0660869565217391,0.0,17.466666666666665,0.2002083333333333,0.0152173913043478,0.0541921397379912,RNSA,2022
2022-09-12,2.1885,0.0,0.0212765957446808,16.00220338983051,0.4608510638297872,0.0,0.0535555555555555,RNSA,2022
2022-09-13,3.1402272727272726,0.0,0.0,23.53071428571429,0.5064705882352941,0.0,0.0717605633802816,RNSA,2022
2022-09-14,2.861578947368421,0.0,0.0,12.723947368421053,0.3225925925925926,0.0583333333333333,0.0918333333333333,RNSA,2022
2022-09-15,5.423939393939394,0.0,0.0,7.73945945945946,0.5224,0.0304347826086956,0.0925663716814159,RNSA,2022
2022-09-16,6.066,0.0,0.0304347826086956,6.113428571428571,0.2825925925925925,0.0,0.1493965517241379,RNSA,2022
2022-09-17,2.830243902439024,0.0,0.1125,4.217222222222222,0.5416666666666666,0.0304347826086956,0.1199115044247787,RNSA,2022
2022-09-18,2.3124324324324323,0.0,0.0,3.1042105263157898,0.547037037037037,0.0,0.1135964912280701,RNSA,2022
2022-09-19,3.1733333333333333,0.0,0.0,3.586486486486486,0.6380769230769231,0.0291666666666666,0.0581355932203389,RNSA,2022
2022-09-20,3.27975,0.0,0.0,3.5919444444444446,0.3888461538461538,0.0699999999999999,0.1366,RNSA,2022
2022-09-21,1.872972972972973,0.0,0.0441176470588235,2.816052631578948,1.692,0.0388888888888888,0.0815730337078651,RNSA,2022
2022-09-22,2.129375,0.0,0.0526315789473684,4.282500000000001,2.592692307692308,0.0,0.1216666666666666,RNSA,2022
2022-09-23,3.0923529411764705,0.0388888888888888,0.0,4.5971875,3.956296296296296,0.0,0.1050537634408602,RNSA,2022
2022-09-24,1.6141379310344826,0.0,0.0,2.768214285714286,2.14551724137931,0.0,0.0305747126436781,RNSA,2022
2022-09-25,1.359615384615385,0.0,0.0,1.6207407407407406,5.071428571428571,0.0,0.0543023255813953,RNSA,2022
2022-09-26,1.00125,0.0,0.0,1.2456666666666665,5.37625,0.0388888888888888,0.0705882352941176,RNSA,2022
2022-09-27,1.4204347826086958,0.0,0.0538461538461538,1.5240909090909092,2.6842105263157894,0.0,0.0826984126984127,RNSA,2022
2022-09-28,1.1694117647058824,0.0,0.195,1.1541666666666668,2.789090909090909,0.0,0.1154761904761904,RNSA,2022
2022-09-29,1.125,0.0,0.0,0.8875000000000001,4.075,0.0,0.2206666666666666,RNSA,2022
2022-09-30,1.14,0.0,0.0,0.6508333333333333,6.171666666666667,0.0,0.1422222222222222,RNSA,2022
2022-10-01,1.0213333333333334,0.0,0.0,0.8006249999999999,6.644166666666666,0.0,0.1983333333333333,RNSA,2022
2022-10-02,1.3985714285714286,0.0,0.0,0.6461538461538462,4.811538461538461,0.0,0.4047727272727272,RNSA,2022
2022-10-03,1.897692307692308,0.0,0.0,0.93,2.635,0.0,0.1219047619047619,RNSA,2022
2022-10-04,0.5912499999999999,0.0,0.0,0.7454545454545454,1.0708333333333333,0.0,0.1046511627906976,RNSA,2022
2022-10-05,0.7764285714285715,0.0,0.0,2.185454545454545,1.1254545454545453,0.0,0.43075,RNSA,2022
2022-10-06,0.8430769230769231,0.0,0.0625,0.516,1.6666666666666667,0.0,0.3846153846153846,RNSA,2022
2022-10-07,0.65,0.0,0.1014285714285714,0.4527272727272727,1.096666666666667,0.0,0.5182926829268293,RNSA,2022
2022-10-08,0.82,0.0,0.0,0.6922222222222223,0.3666666666666667,0.0,0.3856410256410256,RNSA,2022
2022-10-09,0.5740000000000001,0.0,0.1014285714285714,0.6285714285714287,0.4088888888888888,0.0,0.1886842105263158,RNSA,2022
2022-10-10,0.6455555555555555,0.0,0.0,0.0,0.0,0.0,0.4997142857142856,RNSA,2022
2022-10-11,0.3716666666666666,0.1,0.1825,0.1,0.1775,0.0,0.182,RNSA,2022
2022-10-12,0.4866666666666666,0.125,0.0,0.125,0.125,0.0,0.8547058823529411,RNSA,2022
2022-10-13,0.924,0.0,0.7066666666666667,0.2433333333333333,0.0,0.0,0.8393333333333334,RNSA,2022
2022-10-14,1.1866666666666668,0.0,0.0,0.0,0.0,0.0,1.496875,RNSA,2022
2022-10-15,0.48,0.0,0.0,0.2366666666666666,0.0,0.0,1.6506666666666667,RNSA,2022
2022-10-16,0.2433333333333333,0.0,0.2366666666666666,0.48,0.0,0.0,1.2675,RNSA,2022
2022-10-17,0.4733333333333333,0.0,0.0,0.0,0.0,0.0,1.3441176470588236,RNSA,2022
2022-10-18,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,1.26,RNSA,2022
2022-10-19,0.0,0.0,0.0,0.0,0.65,0.0,1.9184615384615384,RNSA,2022
2022-10-20,0.355,0.0,0.0,0.0,0.0,0.0,4.665,RNSA,2022
2022-10-21,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,2.935,RNSA,2022
2022-10-22,0.47,0.0,0.0,0.0,0.0,0.0,3.640769230769231,RNSA,2022
2022-10-23,1.0766666666666669,0.0,0.0,0.355,1.1566666666666665,0.0,10.206923076923076,RNSA,2022
2022-10-24,0.6866666666666666,0.0,0.0,0.0,1.0599999999999998,0.0,8.475833333333334,RNSA,2022
2022-10-25,0.35,0.0,0.0,0.325,0.65,0.0,4.264166666666667,RNSA,2022
2022-10-26,0.6699999999999999,0.0,0.0,0.0,1.035,0.0,8.954166666666667,RNSA,2022
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,6.489999999999999,RNSA,2022
2022-10-28,0.2333333333333333,0.0,0.0,0.0,0.65,0.0,4.348333333333334,RNSA,2022
2022-10-29,0.705,0.0,0.0,0.0,0.0,0.0,12.235833333333332,RNSA,2022
2022-10-30,0.0,0.0,0.0,0.355,0.0,0.355,10.251666666666669,RNSA,2022
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,12.318333333333332,RNSA,2022
2022-11-01,0.2333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,6.476666666666667,RNSA,2022
2022-11-02,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,5.463333333333334,RNSA,2022
2022-11-03,0.47,0.2333333333333333,0.0,0.0,0.2333333333333333,0.0,10.030833333333334,RNSA,2022
2022-11-04,0.7033333333333333,0.0,0.2333333333333333,0.355,1.325,0.0,4.975384615384616,RNSA,2022
2022-11-05,0.2333333333333333,0.0,0.0,0.0,0.65,0.0,1.6475000000000002,RNSA,2022
2022-11-06,0.355,0.0,0.0,0.355,0.0,0.325,4.2508333333333335,RNSA,2022
2022-11-07,0.2333333333333333,0.0,0.355,0.0,0.0,0.0,10.068181818181818,RNSA,2022
2022-11-08,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.0,2.7446153846153845,RNSA,2022
2022-11-09,0.2333333333333333,0.0,0.0,0.0,0.355,0.0,3.793636363636364,RNSA,2022
2022-11-10,0.355,0.0,0.0,0.0,0.0,0.0,4.420909090909091,RNSA,2022
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,8.245,RNSA,2022
2022-11-12,0.355,0.0,0.0,0.0,0.325,0.0,6.396666666666667,RNSA,2022
2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,14.39,RNSA,2022
2022-11-14,0.2366666666666666,0.0,0.0,0.0,0.0,0.0,2.274375,RNSA,2022
2022-11-15,0.2366666666666666,0.0,0.0,0.0,0.2366666666666666,0.0,0.754,RNSA,2022
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,1.935,RNSA,2022
2022-11-17,0.0,0.0,0.0,0.0,0.2166666666666666,0.0,2.98125,RNSA,2022
2022-11-18,0.325,0.0,0.0,0.0,0.0,0.0,9.989375,RNSA,2022
2022-11-19,0.0,0.0,0.175,0.0,0.0,0.0,1.57375,RNSA,2022
2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.55875,RNSA,2022
2022-11-21,0.2366666666666666,0.0,0.0,0.0,0.0,0.0,0.6788235294117646,RNSA,2022
2022-11-22,0.175,0.0,0.0,0.0,0.0,0.0,1.041764705882353,RNSA,2022
2022-11-23,0.35,0.0,0.0,0.0,0.0,0.0,0.210625,RNSA,2022
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,1.61625,RNSA,2022
2022-11-25,0.2366666666666666,0.0,0.0,0.175,0.0,0.0,3.9035294117647057,RNSA,2022
2022-11-26,0.0,0.0,0.0,0.0,0.0,0.0,6.663636363636363,RNSA,2022
2022-11-27,0.355,0.0,0.0,0.0,0.0,0.0,2.150909090909091,RNSA,2022
2022-11-28,1.06,0.0,0.0,0.0,0.0,0.0,2.8536363636363635,RNSA,2022
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.1166666666666666,RNSA,2022
2022-11-30,0.2333333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.3475,RNSA,2022
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0327272727272727,RNSA,2022
2022-12-02,0.0,0.65,0.325,0.0,0.0,0.0,4.701818181818182,RNSA,2022
2022-12-03,0.0,0.0,0.0,0.0,0.0,0.0,1.055,RNSA,2022
2022-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,RNSA,2022
2022-12-05,0.4566666666666667,0.0,0.0,0.0,0.0,0.0,0.131875,RNSA,2022
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.2876470588235293,RNSA,2022
2022-12-07,0.175,0.0,0.0,0.0,0.0,0.0,4.38375,RNSA,2022
