time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,region,aasqa,source
2023-05-20 22:00:00,22.05,12.05,16.949999,2.4,14.264361,Bourgogne-Franche-Comte,0,Open-Meteo
2023-05-21 22:00:00,21.9,13.6,17.5375,1.5000001,18.129137,Bourgogne-Franche-Comte,0,Open-Meteo
2023-05-22 22:00:00,20.2,13.65,16.604166,0.3,20.774214,Bourgogne-Franche-Comte,0,Open-Meteo
2023-05-23 22:00:00,18.5,11.55,14.768752,0.0,21.734581,Bourgogne-Franche-Comte,0,Open-Meteo
2023-05-24 22:00:00,21.75,9.25,14.783334,0.0,24.387178,Bourgogne-Franche-Comte,0,Open-Meteo
2023-05-25 22:00:00,22.95,11.6,17.577084,0.0,16.75064,Bourgogne-Franche-Comte,0,Open-Meteo
2023-05-26 22:00:00,24.5,12.8,18.71875,0.0,16.375053,Bourgogne-Franche-Comte,0,Open-Meteo
2023-05-27 22:00:00,24.9,13.0,19.331251,0.0,17.057314,Bourgogne-Franche-Comte,0,Open-Meteo
2023-05-28 22:00:00,25.05,13.25,19.514584,0.0,22.180206,Bourgogne-Franche-Comte,0,Open-Meteo
2023-05-29 22:00:00,24.15,13.8,19.279167,0.0,21.817902,Bourgogne-Franche-Comte,0,Open-Meteo
2023-05-30 22:00:00,25.45,13.5,19.197916,0.0,20.858265,Bourgogne-Franche-Comte,0,Open-Meteo
2023-05-31 22:00:00,26.0,12.2,19.831251,0.0,13.830749,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-01 22:00:00,25.1,14.6,20.02917,0.0,18.331741,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-02 22:00:00,25.3,12.8,19.506248,0.0,14.04,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-03 22:00:00,26.1,13.1,19.870834,0.3,14.458382,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-04 22:00:00,25.3,14.05,20.143751,0.0,14.336861,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-05 22:00:00,25.85,14.0,20.662502,0.0,13.584932,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-06 22:00:00,26.6,14.95,20.887499,0.0,17.873556,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-07 22:00:00,26.65,14.3,20.589582,0.0,12.964998,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-08 22:00:00,26.3,13.75,20.677084,0.90000004,18.388212,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-09 22:00:00,24.25,17.1,20.508333,1.5000001,13.202726,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-10 22:00:00,25.0,17.2,20.9625,4.2000003,19.881649,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-11 22:00:00,27.1,16.9,21.927084,0.0,12.496718,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-12 22:00:00,26.15,14.0,20.7875,0.0,14.618837,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-13 22:00:00,26.35,13.9,20.677082,0.0,15.281989,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-14 22:00:00,26.0,13.75,20.545835,0.0,11.874544,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-15 22:00:00,27.25,13.25,21.222916,0.0,11.212135,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-16 22:00:00,27.85,14.25,22.085417,0.0,9.178235,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-17 22:00:00,27.05,16.2,22.599998,1.7,18.03237,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-18 22:00:00,28.75,16.65,22.349998,4.0,16.93531,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-19 22:00:00,27.3,16.75,21.59375,5.8999996,14.241629,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-20 22:00:00,25.95,17.95,21.604166,16.600002,9.3876505,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-21 22:00:00,25.6,17.95,21.122915,3.3,21.26744,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-22 22:00:00,24.6,13.7,19.702084,0.1,12.287555,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-23 22:00:00,26.95,15.55,21.227083,0.0,17.884428,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-24 22:00:00,28.65,14.95,22.166666,0.0,9.72,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-25 22:00:00,25.5,16.8,21.454168,0.0,18.289274,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-26 22:00:00,23.2,13.7,18.827082,0.0,12.7279215,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-27 22:00:00,26.55,13.8,20.62083,0.0,13.849476,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-28 22:00:00,28.35,16.4,21.843748,9.700001,13.397612,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-29 22:00:00,21.7,15.75,18.870832,14.400001,19.161337,Bourgogne-Franche-Comte,0,Open-Meteo
2023-06-30 22:00:00,21.4,14.35,17.258333,2.4,20.3774,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-01 22:00:00,23.75,14.85,19.189583,0.0,21.38897,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-02 22:00:00,21.25,13.75,18.045834,0.3,17.447933,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-03 22:00:00,25.15,15.2,19.710417,0.8000001,13.513193,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-04 22:00:00,22.7,15.55,19.025002,0.0,18.36353,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-05 22:00:00,24.45,12.95,19.466667,0.0,9.449572,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-06 22:00:00,28.75,14.9,22.254166,0.6,15.379206,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-07 22:00:00,31.35,17.1,24.714582,0.2,13.104198,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-08 22:00:00,33.8,18.85,25.7875,0.4,13.039754,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-09 22:00:00,29.15,20.4,25.191666,1.6000001,11.923557,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-10 22:00:00,34.45,19.6,25.812498,8.0,19.523155,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-11 22:00:00,24.7,19.25,21.34167,0.1,15.1884165,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-12 22:00:00,25.3,15.4,20.433334,0.0,11.246759,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-13 22:00:00,28.7,14.35,21.856249,0.0,18.0036,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-14 22:00:00,29.05,19.1,23.452082,11.700001,20.08916,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-15 22:00:00,24.3,13.95,19.43125,2.8000002,15.30741,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-16 22:00:00,26.85,15.55,20.870834,0.0,16.992609,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-17 22:00:00,26.5,15.4,20.562498,2.8999999,13.397612,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-18 22:00:00,25.95,17.45,21.585417,0.0,18.847641,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-19 22:00:00,24.4,13.85,20.045832,0.0,13.627795,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-20 22:00:00,23.05,15.85,19.66667,5.7,14.799459,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-21 22:00:00,26.0,12.05,19.5875,0.0,17.373497,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-22 22:00:00,27.9,14.25,21.22917,0.0,20.3774,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-23 22:00:00,24.65,17.2,20.581251,12.200001,22.461807,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-24 22:00:00,19.95,12.85,17.210417,5.4,25.603062,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-25 22:00:00,21.95,11.95,16.62292,0.70000005,12.758432,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-26 22:00:00,26.0,14.2,20.1,0.0,20.00512,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-27 22:00:00,25.0,16.95,20.4125,5.1000004,20.172853,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-28 22:00:00,24.15,17.6,20.579166,3.5,17.906157,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-29 22:00:00,22.25,16.05,19.133333,0.2,19.164719,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-30 22:00:00,25.85,13.15,19.697916,0.0,19.523155,Bourgogne-Franche-Comte,0,Open-Meteo
2023-07-31 22:00:00,21.8,17.35,19.247917,2.4,24.023088,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-01 22:00:00,24.95,16.4,20.424997,2.7999997,37.017033,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-02 22:00:00,21.3,14.7,17.768751,5.5,29.964457,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-03 22:00:00,19.9,14.25,16.289583,3.6999998,19.386591,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-04 22:00:00,21.35,12.4,16.618752,0.1,20.393293,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-05 22:00:00,18.8,12.85,15.370833,0.90000004,25.233406,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-06 22:00:00,20.65,9.25,15.164581,0.1,14.565548,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-07 22:00:00,23.3,11.3,17.529165,0.0,9.6932955,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-08 22:00:00,24.4,13.55,18.981249,0.0,14.773164,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-09 22:00:00,26.65,14.2,20.391666,0.0,14.277983,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-10 22:00:00,30.35,15.9,23.595833,0.0,9.726664,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-11 22:00:00,28.9,19.5,23.50625,4.7999997,21.322214,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-12 22:00:00,28.25,18.05,22.743752,3.1,11.726277,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-13 22:00:00,29.15,17.95,23.020836,0.70000005,11.200571,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-14 22:00:00,27.2,19.0,22.679167,1.0000001,12.864649,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-15 22:00:00,26.4,18.45,21.764585,0.1,10.823973,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-16 22:00:00,27.75,17.8,22.358332,8.7,11.090103,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-17 22:00:00,31.15,17.55,24.789583,0.0,7.928178,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-18 22:00:00,31.35,19.7,25.745832,0.0,12.313893,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-19 22:00:00,31.4,20.35,25.608335,0.0,11.367109,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-20 22:00:00,31.9,21.95,26.612497,0.0,12.313893,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-21 22:00:00,32.15,21.2,26.527082,0.0,13.276144,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-22 22:00:00,31.9,20.4,26.079168,0.0,13.276144,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-23 22:00:00,33.8,19.8,24.63125,5.0,27.155552,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-24 22:00:00,27.05,20.05,22.804167,6.4,22.065973,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-25 22:00:00,21.85,15.4,18.620832,0.0,15.580141,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-26 22:00:00,20.5,14.15,17.508333,0.1,15.580141,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-27 22:00:00,17.4,13.3,14.970832,1.9000001,18.899143,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-28 22:00:00,19.15,12.2,15.168748,1.5000001,12.7279215,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-29 22:00:00,20.95,10.25,15.435417,0.5,15.119999,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-30 22:00:00,20.9,11.95,16.210417,2.3999999,16.641972,Bourgogne-Franche-Comte,0,Open-Meteo
2023-08-31 22:00:00,24.95,15.45,19.895834,0.0,19.373219,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-01 22:00:00,27.3,13.95,20.472916,0.0,9.3669195,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-02 22:00:00,28.6,16.35,22.264585,0.0,16.870138,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-03 22:00:00,29.3,16.95,22.418753,0.0,14.336861,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-04 22:00:00,31.0,16.15,23.427084,0.0,10.636766,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-05 22:00:00,29.8,15.7,22.612501,0.0,8.759178,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-06 22:00:00,31.15,17.15,23.77083,0.0,9.178235,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-07 22:00:00,31.65,18.8,25.177086,0.0,7.9036193,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-08 22:00:00,31.65,19.4,25.135416,0.0,7.42159,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-09 22:00:00,31.45,16.9,24.302086,0.0,9.422101,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-10 22:00:00,30.7,16.75,24.362501,0.0,10.853866,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-11 22:00:00,27.3,17.75,21.591665,0.0,15.84409,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-12 22:00:00,21.55,15.25,18.699999,13.9,8.473393,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-13 22:00:00,24.15,14.3,18.974998,0.0,9.793059,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-14 22:00:00,24.65,13.9,18.86875,0.0,9.028754,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-15 22:00:00,24.75,16.6,19.912498,2.2999997,19.083395,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-16 22:00:00,27.65,15.7,21.391665,0.0,16.299694,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-17 22:00:00,25.05,17.5,20.28125,3.4,25.02971,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-18 22:00:00,22.5,14.75,17.908335,0.0,14.57889,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-19 22:00:00,23.8,12.45,18.124998,0.0,16.575644,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-20 22:00:00,23.5,14.4,17.704165,12.900001,23.177402,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-21 22:00:00,18.2,10.9,14.097917,0.90000004,28.40124,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-22 22:00:00,17.25,7.8,12.212502,0.2,12.24,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-23 22:00:00,19.35,7.85,12.9875,0.0,14.48972,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-24 22:00:00,20.75,7.2,14.212501,0.0,7.754637,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-25 22:00:00,22.3,9.1,15.956249,0.0,9.449572,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-26 22:00:00,23.65,10.3,17.185415,0.0,8.647496,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-27 22:00:00,24.45,12.8,18.516668,0.0,8.557102,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-28 22:00:00,23.55,16.6,19.247915,0.0,15.077082,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-29 22:00:00,21.7,12.4,16.63125,0.0,8.12197,Bourgogne-Franche-Comte,0,Open-Meteo
2023-09-30 22:00:00,22.9,10.6,16.69375,0.0,7.7879906,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-01 22:00:00,25.1,11.95,18.385416,0.0,17.654686,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-02 22:00:00,23.6,11.95,17.522917,1.8,23.906818,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-03 22:00:00,18.2,9.55,13.460416,0.0,10.144082,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-04 22:00:00,18.3,7.2,12.658333,0.0,7.172949,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-05 22:00:00,20.25,7.65,13.429166,0.0,8.311245,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-06 22:00:00,21.35,8.45,14.556251,0.0,5.904439,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-07 22:00:00,24.75,11.7,17.4625,0.0,8.12197,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-08 22:00:00,25.15,11.45,18.060417,0.0,9.028754,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-09 22:00:00,24.65,10.7,17.197916,0.0,7.9932966,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-10 22:00:00,24.9,10.6,17.260418,0.0,14.021525,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-11 22:00:00,24.35,12.85,18.097918,0.0,16.327497,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-12 22:00:00,23.95,13.8,18.266666,0.0,23.933908,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-13 22:00:00,18.7,8.9,14.8625,7.4999995,24.798225,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-14 22:00:00,13.55,7.4,10.322917,0.2,15.827721,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-15 22:00:00,14.1,4.5,8.806251,0.0,17.826363,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-16 22:00:00,17.95,4.5,11.2375,0.0,9.693296,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-17 22:00:00,21.45,8.7,14.4875,2.7,28.227306,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-18 22:00:00,18.5,14.05,15.685417,7.2,21.99538,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-19 22:00:00,16.2,13.1,14.656249,69.50001,33.161064,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-20 22:00:00,15.7,10.5,13.079165,0.5,27.381308,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-21 22:00:00,15.7,9.4,11.966667,0.1,17.148247,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-22 22:00:00,16.1,5.85,10.6,12.8,16.327497,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-23 22:00:00,15.25,9.1,11.45,3.1999998,11.620809,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-24 22:00:00,14.5,9.25,11.943748,8.300001,28.04305,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-25 22:00:00,14.65,11.45,12.875001,9.3,20.08916,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-26 22:00:00,14.35,9.55,11.512501,5.2000003,22.183128,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-27 22:00:00,14.3,9.2,11.272916,4.4,24.216522,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-28 22:00:00,17.8,12.75,14.358334,9.0,35.632725,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-29 22:00:00,16.85,10.0,13.081249,19.400002,21.24305,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-30 22:00:00,13.3,7.85,10.420834,0.90000004,18.709612,Bourgogne-Franche-Comte,0,Open-Meteo
2023-10-31 22:00:00,14.95,7.5,9.95,2.5,31.104082,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-01 22:00:00,13.25,7.15,10.318749,14.900001,37.064266,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-02 22:00:00,9.7,5.3,7.0187497,0.70000005,19.022177,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-03 22:00:00,10.4,6.35,8.097917,8.099999,38.491394,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-04 22:00:00,12.05,8.75,10.343751,2.3,34.862427,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-05 22:00:00,11.45,7.1,9.152083,2.1000001,24.162947,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-06 22:00:00,10.9,5.3,8.022918,0.90000004,18.723461,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-07 22:00:00,11.7,5.05,7.7166667,0.0,17.76081,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-08 22:00:00,10.8,6.45,8.595833,7.4,24.933735,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-09 22:00:00,10.45,6.3,8.029166,3.8999996,25.842384,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-10 22:00:00,9.7,4.75,7.1812496,0.2,25.099514,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-11 22:00:00,12.0,4.3,8.160417,8.7,23.110205,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-12 22:00:00,15.4,11.25,13.206252,5.9999995,27.871534,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-13 22:00:00,15.3,10.9,12.610415,11.1,26.282465,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-14 22:00:00,12.1,7.45,9.641666,0.0,19.44,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-15 22:00:00,12.15,4.35,8.033332,4.3999996,34.322937,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-16 22:00:00,9.3,2.8,6.8520837,0.90000004,29.620802,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-17 22:00:00,8.7,3.25,6.625,0.4,15.815435,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-18 22:00:00,14.35,10.2,11.885415,0.5,18.947083,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-19 22:00:00,11.85,7.75,9.570833,0.2,19.376562,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-20 22:00:00,9.7,6.4,8.09375,5.1,16.93531,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-21 22:00:00,6.5,1.55,5.0645833,0.0,22.608458,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-22 22:00:00,7.8,-0.9,3.7041664,0.0,12.605142,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-23 22:00:00,9.45,2.65,7.1062503,1.3000001,18.391737,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-24 22:00:00,4.6,1.15,2.5562499,0.0,21.650938,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-25 22:00:00,5.9,-2.9,1.1999999,0.0,9.673221,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-26 22:00:00,5.35,1.0,2.7770832,7.0,20.730501,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-27 22:00:00,6.55,2.05,4.141667,5.0,21.67487,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-28 22:00:00,5.25,-1.85,1.1958333,0.0,11.019764,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-29 22:00:00,4.3,-0.15,2.3979166,8.800001,5.937272,Bourgogne-Franche-Comte,0,Open-Meteo
2023-11-30 22:00:00,5.65,2.05,4.2875,3.3999996,14.081478,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-01 22:00:00,2.0,-2.3,-0.63333327,0.0,19.878391,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-02 22:00:00,0.65,-5.55,-2.5458333,0.0,10.390226,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-03 22:00:00,6.7,-3.0,2.9729168,2.2,29.660152,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-04 22:00:00,5.65,3.6,4.5729165,1.2,23.904108,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-05 22:00:00,6.15,1.35,4.1916666,0.5,16.09969,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-06 22:00:00,3.5,-1.25,0.9395833,0.0,11.885453,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-07 22:00:00,8.65,3.8,5.8625007,7.6,22.226902,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-08 22:00:00,11.25,5.25,6.825001,12.4,28.820242,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-09 22:00:00,10.75,5.6,8.322916,0.2,26.7565,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-10 22:00:00,12.2,8.85,10.085417,28.9,24.315327,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-11 22:00:00,13.1,8.85,10.972917,14.700001,22.493519,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-12 22:00:00,9.6,6.4,7.920832,1.4000001,21.758419,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-13 22:00:00,7.7,5.3,6.327082,0.4,18.668005,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-14 22:00:00,7.3,1.95,4.6145835,0.1,9.028754,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-15 22:00:00,7.2,0.9,3.3750007,0.0,13.896187,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-16 22:00:00,3.6,-0.75,1.0166668,0.0,8.64,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-17 22:00:00,4.5,-0.7,1.14375,0.0,6.489992,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-18 22:00:00,3.7,-0.85,0.88124996,0.0,16.394829,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-19 22:00:00,6.1,2.5,4.7937503,3.3,16.171976,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-20 22:00:00,9.5,5.4,7.697916,3.2999997,24.288662,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-21 22:00:00,9.3,7.4,8.216665,3.8,21.791153,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-22 22:00:00,8.45,6.35,7.0187497,0.1,20.858265,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-23 22:00:00,10.5,6.85,8.295833,0.2,24.946726,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-24 22:00:00,8.85,6.5,7.7499995,0.0,18.089775,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-25 22:00:00,9.35,5.05,7.443751,0.0,14.707222,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-26 22:00:00,7.1,1.15,4.077083,0.0,20.140705,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-27 22:00:00,7.3,4.0,5.9812503,1.9,18.359999,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-28 22:00:00,11.0,6.55,8.079167,0.1,19.373219,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-29 22:00:00,11.25,4.85,7.6895843,0.0,14.512064,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-30 22:00:00,9.4,4.55,6.9187503,2.6999998,29.250967,Bourgogne-Franche-Comte,0,Open-Meteo
2023-12-31 22:00:00,8.65,3.85,5.8791676,0.2,21.30093,Bourgogne-Franche-Comte,0,Open-Meteo
2024-01-01 22:00:00,8.95,6.1,6.7270827,11.700001,32.28981,Bourgogne-Franche-Comte,0,Open-Meteo
2024-01-02 22:00:00,10.8,8.1,9.247916,1.8,30.05515,Bourgogne-Franche-Comte,0,Open-Meteo
2024-01-03 22:00:00,10.0,5.6,7.6395836,0.8000001,25.282152,Bourgogne-Franche-Comte,0,Open-Meteo
2024-01-04 22:00:00,8.8,2.9,5.9999995,0.0,14.039999,Bourgogne-Franche-Comte,0,Open-Meteo
