date,graminees,bouleau,aulne,ambroisie,armoise,olivier,gram_lag3,gram_lag7,gram_lag14,gram_roll7,gram_roll14,gram_roll30,flag_pic_pollen,mois,annee,jour_annee,saison_allergies,temp_moy,temp_max,precip,wind
2022-03-27,2.822075471698113,162.66379310344828,10.21311475409836,0.0368421052631578,0.0,0.0,2.1592156862745098,2.103333333333333,0.7346808510638299,2.4046548842846103,1.874700132616004,1.2213092474924667,0,3,2022,86,0,12.485961615384614,19.14173076923077,0.0,12.938443884615385
2022-03-28,1.9555172413793105,170.9690909090909,7.292173913043479,0.0141304347826086,0.0,0.0,2.5324074074074074,1.723,0.7513461538461539,2.4378716330530827,1.9607123531540864,1.260924973720262,0,3,2022,87,0,12.130192153846155,16.818653846153847,1.9923076923076921,15.458622076923076
2022-03-29,1.5658928571428572,264.3967692307692,2.753230769230769,0.0,0.0,0.0,2.6138181818181816,2.5754716981132075,1.1837735849056603,2.2936460843430333,1.9880065868853152,1.2923107962310845,0,3,2022,88,0,10.077307384615384,13.54173076923077,6.261538480769231,15.489712307692308
2022-03-30,0.6322641509433962,72.31469696969698,1.0276666666666667,0.0,0.0,0.0,2.822075471698113,2.406595744680851,1.548679245283019,2.040170142380539,1.9225483658610563,1.2924503704933,0,3,2022,89,0,7.292852730769231,10.04173076923077,3.884615361538461,25.231570230769233
2022-03-31,0.777962962962963,50.951940298507466,0.8143859649122808,0.0,0.0,0.0,1.9555172413793105,2.1592156862745098,0.9462264150943396,1.8428483247646041,1.9105295478516722,1.2978290101392354,0,3,2022,90,0,3.5566345184615384,5.8725000000000005,3.838461484615385,31.08606330769231
2022-04-01,0.7788679245283019,38.65617647058824,2.0,0.0,0.0,0.0,1.5658928571428572,2.5324074074074074,1.2825862068965517,1.5923426843533033,1.874549670539654,1.2947028389160289,0,4,2022,91,1,2.9404487692307693,6.003269230769231,2.5769230615384613,28.57681115384615
2022-04-02,0.4572549019607843,31.51117647058824,0.9594827586206895,0.0,0.0,0.0,0.6322641509433962,2.6138181818181816,1.5972727272727274,1.2842622158022468,1.7931198258745151,1.3019313356480555,0,4,2022,92,1,2.8601602230769227,6.737884612307692,0.21538463076923076,19.617253115384617
2022-04-03,0.3777551020408163,41.12910447761194,0.7474999999999999,0.0,0.0,0.0334090909090909,0.777962962962963,2.822075471698113,2.103333333333333,0.93507359156549,1.6698642379250501,1.301738858657259,0,4,2022,93,1,4.396378182307692,9.314807692307692,0.28461536923076924,18.680974615384613
2022-04-04,0.485,40.27814285714286,0.958813559322034,0.0,0.0,0.0,0.7788679245283019,1.9555172413793105,1.723,0.7249996999398742,1.5814356664964786,1.3019970285918994,0,4,2022,94,1,8.305833561538462,12.71096153846154,0.4307692615384615,16.74167276923077
2022-04-05,0.882,48.38867647058823,0.9158620689655173,0.0,0.0,0.044,0.4572549019607843,1.5658928571428572,2.5754716981132075,0.6273007203480374,1.460473402345535,1.316940888241022,0,4,2022,95,1,9.36689106923077,12.580192307692307,1.7923076538461538,23.069229384615383
2022-04-06,1.361,87.45782608695653,1.6375,0.0,0.0,0.0,0.3777551020408163,0.6322641509433962,2.406595744680851,0.7314058416418379,1.3857879920111886,1.3313336986985387,0,4,2022,96,1,10.82682686153846,13.660961538461539,5.638461338461538,35.84363176923077
2022-04-07,1.515,77.49867647058824,1.801578947368421,0.0,0.015,0.0,0.485,0.777962962962963,2.1592156862745098,0.8366968469328432,1.3397725858487237,1.3628267542540942,0,4,2022,97,1,9.875224284615383,13.368653846153848,12.4923076,31.985517461538464
2022-04-08,1.4128070175438596,49.94579710144928,1.3167857142857144,0.0,0.0,0.0,0.882,0.7788679245283019,2.5324074074074074,0.9272595745064943,1.2598011294298987,1.3828684696537044,0,4,2022,98,1,6.855993684615385,10.830192307692307,1.8307692423076922,23.005816115384615
2022-04-09,1.471967213114754,53.77014492753623,1.4365454545454546,0.0,0.0,0.0220454545454545,1.361,0.4572549019607843,2.6138181818181816,1.0722184760999185,1.1782403459510824,1.4035430177831705,0,4,2022,99,1,7.143012907692308,13.445576923076922,0.06153846538461538,16.777696846153848
2022-04-10,1.7705454545454544,68.44294117647058,1.3239622641509434,0.0,0.0,0.0,1.515,0.3777551020408163,2.822075471698113,1.271188526457724,1.103131059011607,1.4391711286793665,0,4,2022,100,1,11.243973923076924,17.834038461538462,0.0,23.708731884615382
2022-04-11,3.565714285714286,144.71173913043478,0.9870689655172412,0.0,0.0104166666666666,0.0276595744680851,1.4128070175438596,0.485,1.9555172413793105,1.7112905672740506,1.2181451336069622,1.5330010606521554,0,4,2022,101,1,13.127788723076922,18.091730769230768,0.9307692153846154,24.200684153846154
2022-04-12,3.6201639344262295,129.380625,0.6322448979591837,0.0,0.0,0.0630952380952381,1.471967213114754,0.882,1.5658928571428572,2.1024568436206548,1.3648787819843462,1.629183830097569,0,4,2022,102,1,12.97890976923077,17.607115384615383,2.630769269230769,13.369889792307692
2022-04-13,2.868103448275862,108.8706153846154,0.571875,0.01875,0.0,0.1365853658536585,1.7705454545454544,1.361,0.6322641509433962,2.3177573362314923,1.524581588936665,1.6997424065785591,0,4,2022,103,1,13.849583076923077,19.7225,0.1,12.67587176923077
2022-04-14,3.583548387096774,154.20656716417912,0.7514,0.0166666666666666,0.0,0.0,3.565714285714286,1.515,0.777962962962963,2.6132642486738886,1.724980547803366,1.7797348999849296,0,4,2022,104,1,14.588525192307692,20.726346153846155,0.038461538461538464,13.457451692307693
2022-04-15,4.26265625,252.4509090909092,0.5320408163265307,0.0,0.0384210526315789,0.0171052631578947,3.6201639344262295,1.4128070175438596,0.7788679245283019,3.020385567596194,1.9738225710513444,1.8702008001421622,0,4,2022,105,1,14.026666807692306,19.584038461538462,0.05384615384615384,18.030855653846153
2022-04-16,6.5575409836065575,300.359696969697,0.9,0.0742105263157894,0.0,0.0628205128205128,2.868103448275862,1.471967213114754,0.4572549019607843,3.7468961062378803,2.4095572911688996,2.0572446190925695,0,4,2022,106,1,12.406954823076923,18.557115384615386,0.0,16.55296823076923
2022-04-17,5.875245901639344,175.5249230769231,0.8675,0.0191891891891891,0.0,0.0405405405405405,3.583548387096774,1.7705454545454544,0.3777551020408163,4.333281884394151,2.802235205425937,2.2103332755839964,0,4,2022,107,1,11.678910307692309,16.810961538461537,0.07692308461538462,15.28143823076923
2022-04-18,4.541964285714285,68.99830508474577,0.7772727272727273,0.0,0.0,0.0182051282051282,4.26265625,3.565714285714286,0.485,4.472746170108436,3.0920183686912432,2.3084896608653813,0,4,2022,108,1,11.3269871,16.041730769230767,1.530769307692308,15.880466615384616
2022-04-19,4.151147540983606,68.45650793650795,0.8322222222222223,0.0,0.0,0.0976923076923076,6.5575409836065575,3.6201639344262295,0.882,4.548600971045205,3.3255289073329295,2.3767501344537236,0,4,2022,109,1,12.088365307692309,17.330192307692307,2.9846155153846157,17.25767123076923
2022-04-20,6.488275862068965,182.10754098360653,1.513191489361702,0.0,0.0,0.2238095238095238,5.875245901639344,2.868103448275862,1.361,5.065768458729933,3.691762897480713,2.5355926631893557,0,4,2022,110,1,12.328589561538461,17.387884615384614,3.3538462384615384,17.901273
2022-04-21,5.590909090909091,92.39533333333334,0.9139583333333332,0.0,0.01625,0.2565853658536585,4.541964285714285,3.583548387096774,1.515,5.352534273560265,3.982899261117076,2.6361072429492185,0,4,2022,111,1,12.846378230769231,17.699423076923075,1.800000076923077,17.569524846153847
2022-04-22,7.008545454545455,75.0740625,0.6558536585365854,0.0,0.0,0.4206666666666666,4.151147540983606,4.26265625,1.4128070175438596,5.744804159923901,4.382594863760048,2.789505566611372,0,4,2022,112,1,12.719294999999999,16.957115384615385,5.392307746153846,22.66645361538462
2022-04-23,6.75125,65.95793650793651,0.8546511627906976,0.02425,0.0,0.3753488372093023,6.488275862068965,6.5575409836065575,1.471967213114754,5.7724768765515355,4.759686491394708,2.9425733770688884,0,4,2022,113,1,11.884198323076923,15.687884615384615,7.14615376923077,19.843848
2022-04-24,3.6042307692307696,64.18305084745764,0.8172093023255814,0.0,0.0,0.0882926829268292,5.590909090909091,5.875245901639344,1.7705454545454544,5.44804614335031,4.890664013872231,2.9783008224630003,0,4,2022,114,1,11.438205461538463,15.499423076923078,2.8153845076923076,15.605806384615384
2022-04-25,4.244655172413793,37.73171875,0.2558333333333333,0.0,0.0,0.0293478260869565,7.008545454545455,4.541964285714285,3.565714285714286,5.405573412878811,4.939159791493624,3.0326620554828545,0,4,2022,115,1,11.47971153846154,16.560961538461537,0.46153843076923073,15.367241846153847
2022-04-26,7.67125,20.438125,0.1983333333333333,0.0,0.1222222222222222,0.126595744680851,6.75125,4.151147540983606,3.6201639344262295,5.908445192738297,5.22852308189175,3.194301206426251,0,4,2022,116,1,12.313045076923078,17.887884615384618,0.26153846153846155,18.105648076923078
2022-04-27,12.231967213114752,29.06677419354839,0.2520833333333333,0.0,0.0,0.1221739130434782,3.6042307692307696,6.488275862068965,2.868103448275862,6.72897252860198,5.8973704936659574,3.536849538817432,0,4,2022,117,1,13.64125023076923,19.45326923076923,0.6384614846153845,15.747173153846155
2022-04-28,10.647096774193548,43.7466129032258,0.2672916666666666,0.0152173913043478,0.0144444444444444,0.3114583333333333,4.244655172413793,5.590909090909091,3.583548387096774,7.451285054785473,6.4019096641728686,3.839556336052455,0,4,2022,118,1,13.539647153846154,19.068653846153843,1.0461538653846154,17.107958076923076
2022-04-29,13.478888888888887,38.93453125,0.2407843137254902,0.0297872340425531,0.0141304347826086,0.799375,7.67125,7.008545454545455,4.26265625,8.37561983112025,7.060211995522075,4.267777160650638,0,4,2022,119,1,12.46416696153846,17.184038461538464,0.11538461538461539,17.702780384615384
2022-04-30,13.393709677419354,14.810806451612905,0.3574509803921569,0.0154347826086956,0.0239130434782608,0.646875,12.231967213114752,6.75125,6.5575409836065575,9.324542642180159,7.548509759365847,4.688302051132518,0,4,2022,120,1,12.221859230769232,17.110961538461538,0.3692307307692308,13.011328653846155
2022-05-01,15.748730158730158,8.48967741935484,0.0912244897959183,0.0,0.0,0.4479166666666667,10.647096774193548,3.6042307692307696,5.875245901639344,11.059471126394357,8.253758634872334,5.187297458939246,0,5,2022,121,1,13.022980923076924,17.549423076923077,0.16923076923076924,14.444827384615385
2022-05-02,15.085507246376812,12.34257575757576,0.3128,0.0138297872340425,0.0,0.3382352941176471,13.478888888888887,4.244655172413793,4.541964285714285,12.608164279817643,9.006868846348228,5.674905870419781,0,5,2022,122,1,13.586282169230769,18.649423076923078,0.64615385,14.349081076923078
2022-05-03,17.486521739130435,17.34676470588235,0.2804255319148936,0.0,0.0217777777777777,0.698076923076923,13.393709677419354,7.67125,4.151147540983606,14.010345956836277,9.959395574787289,6.245198091656102,0,5,2022,123,1,13.163206038461539,18.095576923076923,2.3307692346153845,15.000721923076924
2022-05-04,14.88929577464789,6.803188405797101,0.16125,0.0433333333333333,0.0215555555555555,0.8132,15.748730158730158,12.231967213114752,6.488275862068965,14.389964322769584,10.55946842568578,6.725341284144364,0,5,2022,124,1,12.996698846153846,17.257115384615386,3.638461523076923,16.255383846153844
2022-05-05,12.580285714285717,3.4821538461538464,0.1224489795918367,0.0,0.0,0.5710204081632653,15.085507246376812,10.647096774193548,5.590909090909091,14.666134171354177,11.058709613069826,7.115284141287221,0,5,2022,125,1,13.929391353846153,19.226346153846155,2.0076922307692304,18.805432923076925
2022-05-06,20.00171428571429,6.095230769230769,0.1558333333333333,0.0141304347826086,0.0,0.7748076923076923,17.486521739130435,13.478888888888887,7.008545454545455,15.597966370900664,11.98679310101046,7.736641284144365,1,5,2022,126,1,14.634519384615384,19.718653846153845,1.0538461215384616,17.02567796153846
2022-05-07,30.638428571428573,7.853692307692308,0.1381632653061224,0.0,0.0,0.9429411764705884,14.88929577464789,13.393709677419354,6.75125,18.06149764147341,13.693020141826784,8.707422236525316,1,5,2022,127,1,15.406955038461538,20.44173076923077,0.3461538538461539,15.890278538461539
2022-05-08,33.498000000000005,10.389846153846154,0.161875,0.0,0.0,0.94078431372549,12.580285714285717,15.748730158730158,3.6042307692307696,20.597107618797676,15.828289372596016,9.776928669273854,1,5,2022,128,1,16.673621423076924,23.026346153846152,0.26153846153846155,11.6223315
2022-05-09,27.765714285714285,8.510735294117648,0.1412,0.0333333333333333,0.0,0.8211764705882354,20.00171428571429,15.085507246376812,4.244655172413793,22.408565767274457,17.50836502354605,10.653386905027173,1,5,2022,129,1,18.151025461538463,24.276346153846156,0.6538461230769231,16.12007253846154
2022-05-10,43.217014925373135,8.198461538461538,0.1156249999999999,0.0333333333333333,0.031590909090909,2.1806122448979592,30.638428571428573,17.486521739130435,7.67125,26.08435050816627,20.04734823250127,12.034935887388094,1,5,2022,130,1,17.66945523076923,23.7225,0.13846153846153844,21.826985823076924
2022-05-11,62.19746268656717,17.243636363636362,0.3252173913043478,0.0154761904761904,0.0,2.4318367346938774,33.498000000000005,14.88929577464789,12.231967213114752,32.842660067011884,23.61631219489073,13.989327500749857,1,5,2022,131,1,16.61448692307692,21.25326923076923,1.0615384076923076,15.545113500000001
2022-05-12,48.02776119402985,9.447076923076924,0.24125,0.0154761904761904,0.0255813953488372,3.1326785714285714,27.765714285714285,12.580285714285717,10.647096774193548,37.90658513554676,26.286359653450464,15.469580742736644,1,5,2022,132,1,16.140288846153847,20.918653846153845,1.1692308076923077,14.066785461538462
2022-05-13,46.27909090909091,5.72655737704918,0.1010869565217391,0.0,0.0,3.7738181818181817,43.217014925373135,20.00171428571429,13.478888888888887,41.66049608174342,28.62923122632204,16.91661365809715,1,5,2022,133,1,17.338685846153847,23.676346153846154,0.03076923076923077,13.701541807692308
2022-05-14,75.54953846153846,3.7525,0.2533333333333333,0.0158536585365853,0.0,4.315740740740741,62.19746268656717,30.638428571428573,13.393709677419354,48.076368923187694,33.06893328233055,19.31547999391187,1,5,2022,134,1,19.540929076923078,26.176346153846154,1.8615384692307693,18.953241615384616
2022-05-15,87.3771875,6.412000000000001,0.2347727272727272,0.0158536585365853,0.0158536585365853,9.1104,48.02776119402985,33.498000000000005,15.748730158730158,55.77339570890198,38.185251663849826,22.08596436891187,1,5,2022,135,1,19.38355723076923,24.2725,0.538461576923077,17.949251153846152
2022-05-16,69.53579710144928,4.79625,0.1817021276595744,0.0,0.0288888888888888,10.903333333333334,46.27909090909091,27.765714285714285,15.085507246376812,61.74055039686412,42.07455808206929,24.18523957283996,1,5,2022,136,1,20.681794384615387,26.98019230769231,0.16923076923076924,15.212617576923076
2022-05-17,114.01636363636364,3.223859649122806,0.2608163265306122,0.03,0.0,14.655873015873016,75.54953846153846,43.217014925373135,17.486521739130435,71.85474306986275,48.96954678901451,27.78994349733077,1,5,2022,137,1,21.20743569230769,27.457115384615385,0.06153846153846154,15.592251746153845
2022-05-18,172.87181818181818,3.603559322033898,0.6082352941176471,0.0,0.0,15.319375,87.3771875,62.19746268656717,14.88929577464789,87.66536528347004,60.254012675240965,33.4009386272009,1,5,2022,138,1,20.819775999999997,25.714807692307694,2.176923,18.926743384615385
2022-05-19,165.02215384615386,4.447500000000001,1.2998000000000005,0.0,0.0,28.35734375,69.53579710144928,48.02776119402985,12.580285714285717,104.3788499480592,71.14271754180297,38.763305504039906,1,5,2022,139,1,19.764808384615385,24.357115384615383,5.907692238461538,24.954514076923076
2022-05-20,179.2956923076923,4.362105263157895,1.2812765957446808,0.0154761904761904,0.0673809523809523,33.217903225806445,114.01636363636364,46.27909090909091,20.00171428571429,123.3812215764308,82.52085882908712,44.523552718894024,1,5,2022,140,1,18.894134384615384,24.899423076923078,0.023076923076923075,14.534246307692307
2022-05-21,177.9896875,1.806481481481481,0.2324444444444444,0.0,0.1363414634146341,30.75258064516129,172.87181818181818,75.54953846153846,30.638428571428573,138.01552858192534,93.0459487525565,50.27017866586372,1,5,2022,141,1,20.232916692307693,26.31480769230769,1.9153846923076923,16.342471461538462
2022-05-22,205.28225806451613,1.1926530612244897,0.1272727272727273,0.0,0.0,23.41982456140351,165.02215384615386,87.3771875,33.498000000000005,154.8591100911419,105.31625290002194,56.8793024195294,1,5,2022,142,1,18.013686,21.85326923076923,10.784615953846155,24.95662246153846
2022-05-23,82.62617647058823,1.1196296296296298,0.1516326530612244,0.0,0.0304347826086956,25.180312500000003,179.2956923076923,69.53579710144928,27.765714285714285,156.7291642867332,109.23485734179864,59.408466635215675,1,5,2022,143,1,15.012564384615386,18.630192307692308,2.215384652307692,20.198731615384613
2022-05-24,49.21676923076923,0.5941666666666666,0.1795555555555555,0.0,0.0,16.39033898305085,177.9896875,114.01636363636364,43.217014925373135,147.47207937164828,109.6634112207555,60.92888458393362,1,5,2022,144,1,15.046858384615385,19.572499999999998,0.26153846153846155,20.511928384615388
2022-05-25,116.00575757575756,0.5594230769230769,0.1010204081632653,0.0147727272727272,0.0311111111111111,16.315862068965515,205.28225806451613,172.87181818181818,62.19746268656717,139.34835642792532,113.50686085569768,64.65425466404508,1,5,2022,145,1,16.26160292307692,20.110961538461538,0.40769232230769237,15.862072307692308
2022-05-26,111.07484375,0.6124489795918368,0.2391836734693877,0.0151162790697674,0.0,25.259122807017544,82.62617647058823,165.02215384615386,48.02776119402985,131.6415978427605,118.01022389540984,68.10104112237842,1,5,2022,146,1,16.783236692307693,21.087884615384613,0.4846154030769231,17.740378615384614
2022-05-27,124.83546875,0.5566666666666666,0.7453061224489796,0.0,0.0168181818181818,28.06803571428572,49.21676923076923,179.2956923076923,46.27909090909091,123.8615659059473,123.62139374118907,71.85449117360794,1,5,2022,147,1,16.241411115384615,21.145576923076923,0.16923077692307692,19.84455746153846
2022-05-28,155.43553846153844,0.7460784313725491,0.4617647058823529,0.0,0.0260869565217391,17.286,116.00575757575756,177.9896875,75.54953846153846,120.63954461473851,129.32753659833193,76.6807725631861,1,5,2022,148,1,14.384359,18.376346153846153,0.12307693076923076,20.007896153846154
2022-05-29,126.25169230769232,0.7059183673469387,0.213921568627451,0.0322222222222222,0.0,8.214,111.07484375,205.28225806451613,87.3771875,109.34946379233511,132.1042869417385,80.43986601047955,1,5,2022,149,1,14.53628223076923,19.6725,0.05384615384615385,12.805406807692309
2022-05-30,84.87911764705882,0.4728,0.1413725490196078,0.0148936170212765,0.0426086956521739,7.428,124.83546875,82.62617647058823,69.53579710144928,109.67131253183092,133.20023840928204,82.82271294280086,1,5,2022,150,1,16.072339461538462,21.576346153846153,0.6615384269230768,15.699336307692308
2022-05-31,111.63014925373136,0.4441666666666666,0.2228,0.0170454545454545,0.0,9.384166666666664,155.43553846153844,49.21676923076923,114.01636363636364,118.58750967796836,133.02979452480832,86.01876024596757,1,5,2022,151,1,16.986281769230768,22.837884615384613,0.17692308,15.817405692307691
2022-06-01,100.47772727272726,0.3671739130434783,0.1797872340425531,0.0155555555555555,0.0691111111111111,6.237540983606557,126.25169230769232,116.00575757575756,172.87181818181818,116.3692196346783,127.85878803130183,88.86516758017925,1,6,2022,152,1,19.181634307692306,24.849423076923078,0.4538461538461539,16.69426846153846
2022-06-02,102.29954545454548,0.3938,0.0704166666666666,0.0,0.0297727272727272,8.38079365079365,84.87911764705882,111.07484375,165.02215384615386,115.11560559247053,123.37860171761551,91.69226837069309,1,6,2022,153,1,20.452949076923076,25.7225,6.107692456923077,16.548255692307695
2022-06-03,82.42784615384616,0.3522448979591837,0.2008510638297872,0.0,0.0144444444444444,15.84875,111.63014925373136,124.83546875,179.2956923076923,109.05737379301999,116.45946984948365,93.94355338333303,1,6,2022,154,1,21.19189130769231,26.918653846153845,4.0769232,16.468749346153846
2022-06-04,52.2940625,0.3195555555555556,0.1529787234042553,0.0,0.0447727272727272,8.459508196721313,100.47772727272726,155.43553846153844,177.9896875,94.32287722708591,107.4812109209122,95.26734594285683,1,6,2022,155,1,19.261923153846155,23.08403846153846,4.923076938461539,21.587698384615386
2022-06-05,42.71876923076923,0.3668085106382979,0.1146666666666666,0.0174418604651162,0.015,6.9629032258064525,102.29954545454548,126.25169230769232,205.28225806451613,82.38960250181118,95.86953314707316,96.02458110769199,1,6,2022,156,1,17.911923076923078,22.134038461538463,1.24615388,18.643127846153845
2022-06-06,32.52065573770492,0.181590909090909,0.0490697674418604,0.0174418604651162,0.0147727272727272,1.9853703703703705,82.42784615384616,84.87911764705882,82.62617647058823,74.90982222904634,92.29056738043862,96.08732201323454,1,6,2022,157,1,17.893493461538462,21.860961538461538,2.8615384384615385,22.051155307692305
2022-06-07,30.50939393939394,0.1451162790697674,0.0548837209302325,0.0,0.0,0.9119607843137254,52.2940625,111.63014925373136,49.21676923076923,63.32114289842672,90.95432628819754,95.98770181121434,1,6,2022,158,1,17.017532,20.718653846153845,10.88461613076923,22.43269823076923
2022-06-08,33.236060606060605,0.1706818181818181,0.0778571428571428,0.01625,0.0,1.7215686274509805,42.71876923076923,100.47772727272726,116.00575757575756,53.71519051747433,85.04220507607633,96.17004668855922,1,6,2022,159,1,16.419135,20.384038461538463,0.9692307884615385,21.68391592307692
2022-06-09,39.91194029850746,0.0853488372093023,0.1448888888888889,0.03225,0.0,1.899811320754717,32.52065573770492,102.29954545454548,111.07484375,44.80267549518319,79.95914054382685,96.05987753433037,1,6,2022,160,1,18.07570530769231,23.349423076923078,0.15384615384615385,15.915347576923077
2022-06-10,52.31,0.16,0.2795555555555555,0.0,0.0119047619047619,1.5402083333333334,30.50939393939394,82.42784615384616,124.83546875,40.50012604463374,74.77874991882686,95.73029544477814,1,6,2022,161,1,19.696378461538465,25.545576923076922,0.17692307692307693,13.646776615384615
2022-06-11,60.70276923076923,0.1707317073170731,0.2312195121951219,0.0333333333333333,0.018,1.3201960784313724,33.236060606060605,52.2940625,155.43553846153844,41.70136986331506,68.01212354520048,96.15279571266943,1,6,2022,162,1,19.572019153846153,25.322499999999998,0.13076923076923078,16.213726307692305
2022-06-12,67.535625,0.1407317073170731,0.285,0.051025641025641,0.0,1.677391304347826,39.91194029850746,42.71876923076923,126.25169230769232,45.24663497320517,63.81811873750818,96.86134684903307,1,6,2022,163,1,19.269615076923078,24.576346153846153,0.2307692346153846,16.457959653846153
2022-06-13,53.95388059701492,0.1086666666666666,0.1521739130434782,0.0490243902439024,0.0948837209302325,0.9403508771929824,52.31,32.52065573770492,84.87911764705882,48.30852423882088,61.60917323393362,96.14149158688228,1,6,2022,164,1,20.79637869230769,27.207115384615385,0.0,14.182375884615386
2022-06-14,67.14727272727274,0.1242857142857142,0.0675,0.03275,0.232051282051282,1.461132075471698,60.70276923076923,30.50939393939394,111.63014925373136,53.54250692280357,58.43182491061514,95.46716109445805,1,6,2022,165,1,22.961761846153845,29.69173076923077,0.15384615384615385,14.909554192307693
2022-06-15,68.04415384615385,0.1526666666666666,0.1584444444444444,0.0635897435897435,0.0125,1.504655172413793,67.535625,33.236060606060605,100.47772727272726,58.515091671388305,56.11514109443133,95.41743965261486,1,6,2022,166,1,23.46656953846154,29.757115384615386,0.0,13.056820923076923
2022-06-16,66.03078125,0.1322727272727273,0.0756097560975609,0.0,0.0197368421052631,1.381020408163265,53.95388059701492,39.91194029850746,102.29954545454548,62.24635466445868,53.52451507982094,93.81792023973608,1,6,2022,167,1,25.309198,32.46865384615384,0.0,12.717228538461539
2022-06-17,63.2690625,0.1802380952380952,0.0625,0.0179487179487179,0.0342105263157894,0.9482222222222224,67.14727272727274,52.31,82.42784615384616,63.811935021601535,52.15603053311763,90.16449505034214,1,6,2022,168,1,26.781313461538463,34.58788461538462,0.0,20.470910076923076
2022-06-18,58.48,0.2310869565217391,0.1734146341463414,0.0455263157894736,0.0305,0.920377358490566,68.04415384615385,60.70276923076923,52.2940625,63.49439656006307,52.59788321168906,86.61308992213701,1,6,2022,169,1,23.418013153846154,28.326346153846153,1.9000000153846155,25.234131615384612
2022-06-19,53.43603174603175,0.49,0.1666666666666666,0.1918421052631578,0.0987179487179487,1.56,66.03078125,67.535625,42.71876923076923,61.480168952353324,53.363401962779236,82.417767903415,1,6,2022,170,1,21.732115384615383,26.268653846153846,4.038461696153846,19.93155530769231
2022-06-20,34.037846153846154,0.1632608695652173,0.1106382978723404,0.0,0.0309523809523809,1.3498275862068965,63.2690625,53.95388059701492,32.52065573770492,58.63502117475779,53.47177270678934,77.61937319187652,1,6,2022,171,1,21.687404,27.195576923076924,6.069230723076923,18.080487538461536
2022-06-21,31.29516129032258,0.1078571428571428,0.0923255813953488,0.0,0.0317073170731707,1.196122448979592,58.48,67.14727272727274,30.50939393939394,53.51329096947919,53.52789894614137,71.81980329940342,1,6,2022,172,1,21.227468846153844,25.614807692307693,8.600000153846155,19.714075230769232
2022-06-22,19.13290322580645,0.0325,0.054390243902439,0.027,0.01625,0.873469387755102,53.43603174603175,68.04415384615385,33.236060606060605,46.5259694522867,52.52053056183751,69.70336085791068,0,6,2022,173,1,20.783397615384615,25.618653846153848,3.9769230953846155,17.691430884615382
2022-06-23,15.63032786885246,0.0773170731707317,0.0348837209302325,0.07025,0.0402439024390243,0.3732653061224489,34.037846153846154,66.03078125,39.91194029850746,39.32590468355134,50.78612967400501,68.58381281251346,0,6,2022,174,1,19.202148153846153,22.73019230769231,5.707692284615385,22.23836523076923
2022-06-24,8.498095238095239,0.0719047619047619,0.01625,0.0595,0.0817073170731707,0.5159090909090909,31.29516129032258,63.2690625,52.31,31.50148078899352,47.65670790529752,65.00022406792472,0,6,2022,175,1,18.268493461538462,22.16480769230769,3.938461457692308,19.947737923076925
2022-06-25,8.776166666666667,0.0719047619047619,0.0341463414634146,0.1546341463414634,0.0158536585365853,0.4434782608695652,19.13290322580645,58.48,60.70276923076923,24.400933169945898,43.947664865004484,61.59026816514693,0,6,2022,176,1,18.178910692307692,22.341730769230768,5.446154000000001,16.39279503846154
2022-06-26,9.75457627118644,0.0,0.03475,0.04325,0.0158536585365853,0.9885416666666668,15.63032786885246,53.43603174603175,67.535625,18.160725244968,39.82044709866066,57.75423841585315,0,6,2022,177,1,18.37378230769231,22.368653846153848,4.415384592307692,18.453894692307692
2022-06-27,15.530909090909091,0.0585714285714285,0.0434782608695652,0.1013043478260869,0.0441304347826087,0.9360377358490566,8.498095238095239,34.037846153846154,53.95388059701492,15.516877093119847,37.07594913393881,53.090750770165506,0,6,2022,178,1,18.52426253846154,24.072499999999998,1.6615384615384616,15.896560307692308
2022-06-28,25.240857142857145,0.1060416666666666,0.0685416666666666,0.0995744680851063,0.0840425531914893,1.2513207547169811,8.776166666666667,31.29516129032258,67.14727272727274,14.651976500624784,34.08263373505199,49.72372293133767,1,6,2022,179,1,19.09974376923077,24.137884615384618,0.669230776923077,16.138010923076926
2022-06-29,22.35671428571429,0.0614583333333333,0.057,0.0714893617021276,0.0431914893617021,0.2730357142857143,9.75457627118644,19.13290322580645,68.04415384615385,15.112520937754477,30.81924519502059,47.639642819292845,1,6,2022,180,1,17.302468153846153,21.653269230769233,7.100000215384616,18.814925538461537
2022-06-30,10.187536231884058,0.0412765957446808,0.0276595744680851,0.0302127659574468,0.0,0.3290384615384615,15.530909090909091,15.63032786885246,66.03078125,14.33497927533042,26.83044197944088,44.25822238523127,0,6,2022,181,1,16.895737384615384,21.357115384615383,0.753846126923077,14.753662423076921
2022-07-01,11.076231884057972,0.0104166666666666,0.0329166666666666,0.0378723404255319,0.0274468085106383,0.3978431372549019,25.240857142857145,8.498095238095239,63.2690625,14.70328451046795,23.102382649730735,41.27817253894229,0,7,2022,182,1,18.99798023076923,26.068653846153843,0.038461538461538464,14.103631346153845
2022-07-02,22.029558823529413,0.1226086956521739,0.0702127659574468,0.0293478260869565,0.0244680851063829,0.4413207547169811,22.35671428571429,8.776166666666667,58.48,16.59662624716263,20.49877970855427,38.60250631790843,1,7,2022,183,1,20.126827,25.437884615384615,0.04615384615384615,15.625148923076923
